date_ymd,hotel_id,impression_count,click_count,booking_count,avg_cpc,avg_clicked_price,avg_length_of_stay,avg_time_to_travel
20190805,5435028,125,3,1,0.9,103.83,1.0,91.33
20190808,5435028,346,13,0,1.06,107.16,2.38,50.54
20190803,5435028,54,1,0,1.16,83.6,1.0,7.0
20190808,2547986,281,17,0,1.67,228.01,2.94,31.88
20190810,2547986,258,12,0,1.36,230.59,1.5,35.67
20190801,2547986,418,12,0,1.32,247.47,3.92,30.33
20190805,2547986,203,7,0,1.47,212.99,2.14,38.43
20190806,2547986,334,8,0,1.35,241.28,2.38,59.5
20190802,2547986,339,14,0,1.48,230.42,1.43,32.5
20190807,2547986,620,10,0,1.02,295.27,1.7,67.4
20190804,2547986,335,18,0,1.44,216.41,2.17,20.44
20190809,2547986,424,16,0,1.35,303.08,2.5,41.5
20190803,2547986,270,7,0,1.07,223.76,1.71,8.29
20190802,101327,24,1,0,1.03,87.75,1.0,1.0
20190801,101327,29,2,0,0.57,93.83,2.5,68.0
20190810,101327,23,1,0,0.77,94.39,3.0,15.0
20190806,101327,4,1,0,0.88,88.37,2.0,15.0
20190805,101327,15,2,0,0.51,106.96,2.0,81.0
20190807,101327,19,2,0,1.22,110.58,2.5,58.0
20190808,101327,18,2,0,0.53,88.31,2.0,13.0
20190809,101327,35,3,0,0.78,93.64,2.0,8.33
20190804,1053002,20,3,0,0.62,51.21,3.0,74.33
20190808,1053002,3,1,0,1.08,63.31,7.0,275.0
20190810,1053002,4,1,0,0.17,23.94,3.0,6.0
20190805,1053002,5,1,0,0.62,47.38,3.0,69.0
20190801,1053002,7,1,0,1.34,52.61,3.0,33.0
20190805,2838706,1,1,0,0.21,11.67,3.0,82.0
20190808,2838706,1,1,0,0.29,17.86,1.0,17.0
20190810,4454060,4,1,0,0.24,122.25,3.0,39.0
20190807,4454060,3,2,0,0.23,106.96,8.0,133.0
20190802,4454060,12,3,0,0.28,32.0,3.0,28.33
20190809,4454060,3,2,0,0.24,70.42,5.0,24.0
20190804,4454060,4,2,0,0.24,136.79,10.0,144.0
20190808,4454060,1,1,0,0.24,30.46,1.0,1.0
20190801,4454060,7,1,0,0.28,32.61,4.0,5.0
20190810,5767068,88,2,0,0.63,67.04,2.5,10.5
20190807,5767068,201,7,0,0.57,51.59,1.71,20.43
20190808,5767068,109,3,0,0.6,66.98,1.67,41.67
20190804,5767068,23,2,0,0.64,62.91,1.0,21.0
20190803,5767068,41,1,0,0.64,62.92,1.0,22.0
20190806,5767068,282,14,0,0.54,72.2,1.71,13.36
20190802,5767068,129,6,0,0.56,76.32,2.17,26.5
20190801,5767068,108,3,0,0.57,69.22,1.67,36.67
20190806,1173062,112,3,0,0.65,116.43,2.67,25.0
20190809,1173062,89,4,0,0.64,129.79,2.75,17.25
20190802,1173062,56,2,0,0.66,117.62,1.0,13.0
20190804,1173062,69,4,0,0.66,117.37,1.25,33.0
20190803,1173062,82,4,0,0.66,117.31,2.5,41.75
20190810,1173062,66,1,0,0.64,115.69,1.0,20.0
20190805,1173062,119,6,0,0.65,116.87,2.5,34.17
20190801,1173062,60,2,0,0.66,117.74,2.5,29.0
20190804,8808,1942,13,0,1.72,195.61,1.69,16.69
20190803,8808,4074,18,0,1.77,211.56,1.89,12.89
20190807,8808,301,7,0,1.59,217.28,2.0,34.0
20190801,8808,1614,21,0,1.93,196.08,1.9,34.48
20190808,8808,382,11,0,1.46,186.83,2.64,75.09
20190802,8808,1406,11,0,1.75,193.36,2.91,45.09
20190806,8808,1255,8,0,1.84,200.01,1.88,26.25
20190810,8808,529,7,1,1.78,184.57,2.57,95.14
20190805,8808,1795,14,0,1.48,221.56,2.71,28.64
20190809,8808,324,11,0,1.9,189.55,2.09,78.82
20190810,4007688,13,1,0,0.43,25.73,1.0,5.0
20190805,5641710,3,1,0,0.95,49.25,1.0,3.0
20190809,1057862,1,1,0,0.45,25.73,7.0,4.0
20190806,4549880,11,1,0,0.54,33.06,3.0,36.0
20190810,4549880,17,1,0,0.73,36.03,1.0,3.0
20190802,4549880,3,1,0,0.83,30.09,12.0,108.0
20190808,4549880,22,2,1,0.61,51.22,5.5,82.0
20190807,4549880,12,1,0,0.45,105.88,6.0,142.0
20190810,2144560,4,1,0,0.23,2844.66,8.0,2.0
20190801,152588,38,2,0,0.98,88.78,6.5,79.0
20190803,152588,33,2,0,1.15,92.46,2.0,40.0
20190805,152588,54,3,0,0.93,204.75,1.33,76.67
20190806,152588,3,1,0,0.54,74.62,3.0,22.0
20190807,152588,19,1,0,1.37,115.92,1.0,4.0
20190810,152588,23,1,0,1.42,108.77,5.0,7.0
20190809,131204,18,2,0,0.55,75.06,2.0,134.0
20190804,67080,6961,69,1,1.22,175.41,2.03,68.93
20190803,67080,5679,73,1,1.19,186.23,2.38,37.48
20190806,67080,3884,89,3,1.2,176.86,2.08,38.4
20190809,67080,4422,68,2,1.26,169.24,2.41,37.43
20190801,67080,7733,105,1,1.26,179.78,1.85,25.9
20190807,67080,7689,112,2,1.2,173.45,1.96,42.28
20190808,67080,5384,77,2,1.27,174.33,1.87,35.05
20190805,67080,4564,58,0,1.22,173.9,2.4,52.16
20190802,67080,9810,183,2,1.36,169.41,1.49,17.58
20190810,67080,5070,74,2,1.15,175.61,1.78,31.36
20190806,1797509,21,2,0,0.74,67.0,2.0,35.5
20190801,1797509,25,2,0,0.42,70.82,2.0,41.5
20190804,1797509,20,4,0,0.74,28.49,4.75,24.25
20190807,1797509,77,2,0,0.46,64.87,7.0,143.0
20190808,1797509,4,1,0,0.29,68.87,5.0,142.0
20190803,1797509,10,1,0,0.74,31.7,7.0,37.0
20190810,1797509,17,1,0,0.84,37.45,4.0,47.0
20190805,1797509,32,3,0,0.69,50.18,3.67,79.33
20190804,56044,1500,7,0,1.85,283.1,1.86,22.57
20190801,56044,1101,12,0,2.12,319.67,2.83,73.5
20190803,56044,531,5,0,1.65,325.25,2.2,30.0
20190810,56044,806,10,0,1.79,264.17,2.0,46.1
20190805,56044,3225,10,1,1.68,318.76,2.1,43.6
20190807,56044,420,6,0,1.92,276.25,2.67,35.5
20190809,56044,114,6,0,1.94,275.26,1.5,61.5
20190808,56044,247,7,0,1.75,291.75,2.43,41.86
20190806,56044,2625,9,0,1.88,332.37,3.56,65.44
20190802,56044,1473,9,0,1.84,279.59,1.44,45.33
20190801,58185,86,2,0,1.05,117.1,2.0,4.0
20190809,58185,40,2,0,1.02,142.97,2.0,0.0
20190805,58185,19,1,0,1.03,124.3,2.0,12.0
20190807,58185,19,1,0,1.02,120.94,2.0,2.0
20190808,58185,53,3,0,1.02,125.56,2.67,1.0
20190804,58185,13,1,0,0.99,98.88,1.0,15.0
20190805,2266272,672,12,0,0.87,153.21,3.08,32.75
20190810,2266272,514,9,0,0.76,157.97,3.11,26.0
20190802,2266272,583,7,0,0.54,144.14,3.14,54.43
20190801,2266272,941,16,1,0.74,137.03,2.13,58.38
20190806,2266272,1093,16,0,0.72,157.64,1.94,26.63
20190809,2266272,350,15,0,0.85,133.71,3.0,29.13
20190803,2266272,938,11,0,0.72,131.74,4.64,62.18
20190807,2266272,1026,21,0,0.82,138.15,2.29,33.81
20190804,2266272,375,9,0,0.99,138.87,4.33,42.0
20190808,2266272,765,29,0,0.92,144.57,2.69,21.14
20190808,60774,244,6,0,1.12,54.62,1.0,6.0
20190805,60774,132,4,0,0.95,65.26,4.0,45.0
20190801,60774,176,8,0,1.01,66.37,2.63,0.5
20190806,60774,92,4,0,1.12,59.98,1.0,28.0
20190809,60774,366,16,3,1.03,59.75,2.31,6.44
20190803,60774,230,9,0,0.97,108.69,2.56,68.89
20190807,60774,87,1,0,1.12,52.64,1.0,-1.0
20190810,60774,356,12,0,1.18,62.4,1.83,26.92
20190802,70077,739,15,0,1.44,284.63,2.27,25.13
20190803,70077,1131,17,1,1.11,300.93,2.29,22.0
20190809,70077,439,11,0,1.43,255.28,2.91,25.64
20190807,70077,1683,20,1,1.32,248.18,2.0,50.2
20190806,70077,484,17,0,1.35,264.19,2.88,13.06
20190801,70077,910,18,0,1.19,249.5,2.11,35.44
20190804,70077,624,10,0,1.38,412.16,1.7,39.5
20190805,70077,909,22,1,1.21,288.59,2.27,37.45
20190810,70077,336,6,0,1.37,241.51,2.5,24.5
20190808,70077,294,16,0,1.46,225.34,1.94,28.31
20190801,104838,2,1,0,0.43,60.83,29.0,244.0
20190807,104838,17,1,0,0.94,140.78,9.0,163.0
20190808,104838,25,1,0,0.94,140.62,8.0,163.0
20190806,104838,30,3,0,0.76,79.92,9.33,54.67
20190807,914589,115,3,0,1.15,238.62,2.33,25.0
20190808,914589,106,4,0,1.1,215.02,2.0,23.75
20190809,914589,88,3,0,1.78,287.06,2.33,44.33
20190810,914589,99,4,0,1.86,168.1,1.25,14.75
20190804,914589,36,1,0,1.6,152.81,1.0,14.0
20190803,914589,52,1,0,1.57,359.47,11.0,139.0
20190806,914589,141,6,1,1.65,266.32,2.83,49.17
20190801,914589,89,3,0,1.57,253.45,2.0,20.67
20190805,914589,192,4,0,1.56,317.69,2.0,19.25
20190802,914589,63,1,0,1.57,256.21,2.0,0.0
20190808,3875280,8,1,0,1.19,50.04,6.0,303.0
20190809,3875280,5,1,0,1.28,43.31,1.0,37.0
20190804,3875280,36,1,0,0.9,44.48,2.0,0.0
20190810,3875280,4,1,0,1.22,43.5,1.0,36.0
20190806,4274266,8,1,0,0.8,58.92,4.0,8.0
20190804,102148,1745,28,0,1.5,211.16,2.57,34.54
20190802,102148,5964,72,0,1.41,262.17,2.39,28.56
20190805,102148,2239,41,0,1.66,200.87,2.29,39.95
20190808,102148,315,16,0,1.41,179.67,2.31,72.69
20190809,102148,383,12,0,1.45,173.06,1.67,51.83
20190807,102148,1236,31,0,1.44,228.83,2.77,59.23
20190806,102148,1545,40,0,1.56,210.54,2.0,25.73
20190803,102148,1419,29,0,1.55,222.19,2.24,33.34
20190810,102148,260,11,0,1.68,172.36,1.64,36.91
20190801,102148,2837,63,0,1.64,189.96,2.08,18.06
20190808,2924213,11,1,0,0.5,38.03,1.0,20.0
20190810,2924213,5,1,1,0.52,46.99,1.0,0.0
20190805,2924213,1,1,0,0.5,48.15,7.0,6.0
20190801,2924213,5,1,0,0.48,44.88,1.0,4.0
20190806,2924213,6,2,0,0.51,42.46,6.5,17.5
20190805,4381886,1,1,0,0.4,17.1,1.0,20.0
20190805,5624538,52,2,0,0.41,207.31,3.0,25.0
20190809,5624538,32,8,0,0.41,106.33,5.38,70.25
20190806,5624538,32,3,0,0.41,125.15,4.0,54.0
20190801,5624538,41,2,0,0.41,147.18,3.0,56.0
20190805,4786910,1700,34,0,1.09,209.52,2.32,44.59
20190804,4786910,6744,100,0,1.65,170.84,2.0,29.96
20190803,4786910,396,7,0,1.1,157.07,3.29,87.29
20190801,4786910,10056,99,0,1.51,179.43,2.47,28.8
20190806,4786910,6210,71,0,1.32,205.98,2.15,39.31
20190810,4786910,515,9,0,1.55,169.73,2.22,45.78
20190802,4786910,735,14,0,1.24,171.89,3.29,24.07
20190809,4786910,1966,26,1,1.51,212.26,2.5,52.31
20190808,4786910,2143,37,0,1.37,186.56,2.65,55.43
20190807,4786910,3533,46,0,1.2,186.13,2.17,35.74
20190804,8743,1712,34,0,1.19,167.42,2.44,22.59
20190808,8743,1289,50,0,1.33,142.6,1.92,16.9
20190802,8743,2179,48,0,1.29,130.94,2.56,7.04
20190810,8743,552,30,0,1.69,147.81,1.97,10.47
20190809,8743,1444,46,0,1.5,126.62,2.07,11.83
20190806,8743,1557,34,0,1.01,174.14,2.82,14.62
20190803,8743,779,32,0,1.57,150.3,1.59,23.69
20190807,8743,1574,22,0,1.23,172.32,2.73,50.0
20190805,8743,978,24,0,1.11,165.11,2.75,15.88
20190801,8743,1422,35,0,0.99,196.15,2.49,24.71
20190801,9774228,211,2,0,1.21,606.64,2.0,134.0
20190808,9774228,34,3,0,0.61,923.97,2.0,99.0
20190807,9774228,60,2,0,0.42,529.59,1.5,24.0
20190805,9774228,36,1,0,0.61,358.9,2.0,18.0
20190803,9774228,40,1,0,0.61,615.81,2.0,37.0
20190806,9774228,59,2,0,0.61,458.89,2.5,78.0
20190804,9774228,148,3,0,1.23,614.53,4.33,51.67
20190802,9774228,94,1,0,1.8,558.4,8.0,5.0
20190810,9774228,22,1,0,0.61,451.52,5.0,136.0
20190809,9774228,15,1,0,0.61,567.92,5.0,49.0
20190805,69588,17,1,0,1.25,254.17,2.0,23.0
20190802,69588,49,2,0,1.69,228.52,4.0,12.0
20190806,69588,11,1,0,0.28,201.76,1.0,4.0
20190804,69588,15,1,0,0.28,203.45,1.0,6.0
20190810,69588,24,1,0,1.8,301.65,3.0,6.0
20190807,69588,27,1,0,1.72,227.61,1.0,11.0
20190803,69588,68,2,0,1.6,401.02,2.5,30.5
20190806,2665770,690,12,0,1.11,219.74,1.75,15.5
20190810,2665770,1088,7,0,1.3,202.44,1.29,17.0
20190805,2665770,738,12,0,0.91,223.59,1.83,8.75
20190804,2665770,271,8,0,1.09,191.56,2.0,32.5
20190802,2665770,729,10,0,1.19,215.67,2.5,57.8
20190803,2665770,740,15,0,0.65,231.91,2.47,21.93
20190809,2665770,1207,12,1,0.99,195.79,1.92,27.08
20190807,2665770,742,12,1,1.13,194.95,1.67,21.42
20190801,2665770,290,7,0,1.05,228.73,2.86,25.57
20190808,2665770,1053,22,0,1.16,175.25,1.91,23.23
20190802,2214372,1,1,0,0.47,25.54,1.0,23.0
20190801,8121200,7,1,0,0.25,34.25,1.0,1.0
20190805,8121200,1,1,0,0.25,32.79,1.0,23.0
20190810,8121200,1,1,0,0.24,32.14,1.0,1.0
20190809,8766,160,3,0,1.86,499.28,1.67,9.33
20190808,8766,658,7,0,1.35,717.31,2.43,54.57
20190803,8766,703,6,0,1.64,558.03,1.33,35.83
20190801,8766,263,3,0,1.59,575.94,2.0,23.0
20190805,8766,190,2,0,1.8,558.0,1.5,14.5
20190804,8766,349,3,0,1.35,506.11,2.67,110.67
20190806,8766,205,4,0,1.8,526.46,1.25,21.0
20190810,8766,182,3,0,1.44,566.28,1.67,23.0
20190802,8766,191,5,0,1.22,1203.05,2.8,63.8
20190807,8766,165,1,0,1.69,1687.38,30.0,3.0
20190809,918537,465,18,0,1.57,179.27,6.28,28.0
20190808,918537,280,25,0,1.74,159.65,1.64,2.88
20190810,918537,361,18,0,1.58,167.06,2.22,12.72
20190801,918537,664,27,0,1.37,173.48,1.74,6.85
20190803,918537,229,8,0,1.44,176.77,4.25,55.5
20190806,918537,602,18,0,1.52,206.44,1.61,19.78
20190802,918537,326,10,0,1.48,188.77,1.7,7.9
20190807,918537,662,22,0,1.65,160.27,2.27,3.95
20190804,918537,196,7,0,1.62,184.44,1.57,26.14
20190805,918537,307,13,0,1.44,206.22,1.85,24.62
20190806,2825656,217,12,0,1.95,269.7,2.67,44.17
20190801,2825656,353,9,0,1.62,284.49,3.0,98.44
20190807,2825656,87,5,0,2.2,266.2,3.2,67.4
20190808,2825656,35,3,0,1.92,197.99,2.0,11.67
20190803,2825656,451,8,0,1.42,248.65,2.88,36.25
20190805,2825656,173,7,0,1.97,249.12,3.43,88.57
20190810,2825656,76,4,0,2.15,234.21,3.0,18.25
20190802,2825656,127,4,0,2.03,265.4,1.75,69.25
20190804,2825656,383,3,0,1.53,247.94,2.0,55.33
20190809,2825656,176,7,0,1.82,295.35,2.29,53.86
20190805,8690,191,7,0,1.09,139.39,2.86,77.57
20190802,8690,66,2,0,1.03,159.29,2.5,79.5
20190801,8690,340,11,0,0.74,131.14,2.0,25.73
20190810,8690,112,5,0,0.91,135.31,3.0,57.8
20190807,8690,308,4,0,0.98,156.66,2.0,32.5
20190808,8690,290,5,0,1.01,176.74,2.2,42.6
20190809,8690,226,2,0,1.11,134.83,5.5,42.5
20190806,8690,276,7,0,1.04,119.79,3.43,34.71
20190803,8690,161,7,0,1.06,125.75,1.86,28.71
20190804,104859,4,1,0,0.67,37.7,10.0,5.0
20190806,3182793,389,5,1,1.98,234.87,1.0,17.6
20190804,3182793,809,4,0,1.99,299.58,2.0,24.75
20190802,3182793,959,5,0,2.16,263.17,1.0,22.2
20190805,3182793,769,7,0,1.74,431.9,2.0,30.14
20190801,3182793,706,3,0,1.02,282.18,2.33,55.0
20190803,3182793,876,6,0,1.86,276.26,1.5,23.67
20190808,3182793,233,1,0,1.86,268.05,3.0,111.0
20190809,3182793,1374,10,0,2.38,264.02,1.8,9.0
20190810,3182793,806,9,0,2.41,278.99,2.0,26.44
20190808,152583,3,1,0,0.78,98.63,1.0,2.0
20190807,2305630,6,1,0,0.52,114.46,13.0,138.0
20190805,2305630,8,1,0,0.52,87.59,3.0,0.0
20190810,2305630,11,1,0,0.5,114.47,3.0,88.0
20190803,8192,72,2,1,1.01,91.21,1.0,64.0
20190808,8192,575,5,0,1.24,98.63,1.6,58.8
20190810,8192,436,4,1,1.11,100.03,3.25,46.0
20190809,8192,867,5,0,0.82,84.2,3.2,9.6
20190806,8192,224,5,0,0.8,84.12,1.0,15.4
20190802,8192,166,4,0,1.09,118.25,1.75,65.0
20190805,8192,145,2,0,0.77,91.07,3.5,61.0
20190804,8192,69,1,0,1.12,81.15,3.0,13.0
20190807,8192,96,4,0,0.76,86.94,2.5,31.5
20190810,41164,14,1,0,0.98,142.46,3.0,8.0
20190808,41164,16,1,0,0.88,166.65,2.0,16.0
20190805,149597,959,9,0,1.49,193.8,3.33,49.33
20190801,149597,1043,11,1,1.4,227.18,3.0,62.36
20190808,149597,561,4,0,1.43,160.95,2.75,37.75
20190806,149597,872,10,0,1.47,171.59,3.0,105.5
20190804,149597,631,5,0,1.28,237.17,5.2,89.2
20190803,149597,800,11,0,1.3,221.86,2.64,46.45
20190807,149597,661,5,0,1.46,157.23,3.6,121.0
20190810,149597,921,9,1,1.3,177.22,2.56,16.78
20190809,149597,314,2,0,1.63,173.16,1.5,0.5
20190802,149597,933,12,0,1.56,186.02,3.08,34.33
20190810,1108473,161,17,0,1.52,304.5,1.47,17.47
20190805,1108473,101,5,0,1.6,314.28,1.8,20.2
20190802,1108473,159,15,0,1.6,252.63,1.67,14.07
20190806,1108473,165,12,0,1.51,286.53,2.67,25.67
20190803,1108473,311,12,0,1.35,253.8,1.92,83.0
20190808,1108473,176,5,0,1.36,229.31,2.6,48.6
20190801,1108473,389,16,0,1.32,304.42,2.63,40.13
20190804,1108473,204,7,0,1.42,252.09,1.57,16.29
20190807,1108473,79,9,0,1.58,235.98,2.44,33.67
20190809,1108473,166,15,0,1.32,246.23,1.73,26.33
20190802,1953675,515,19,0,0.83,86.52,5.42,41.58
20190808,1953675,3189,28,1,0.85,89.42,3.14,69.5
20190805,1953675,1537,22,0,0.76,91.0,4.23,39.27
20190807,1953675,1870,25,0,0.83,79.88,4.44,61.92
20190806,1953675,803,13,1,1.02,74.15,4.08,26.31
20190804,1953675,337,14,0,1.01,78.39,5.21,23.36
20190801,1953675,431,15,0,1.03,110.56,2.73,72.07
20190809,1953675,1676,20,1,0.88,110.33,4.4,87.65
20190803,1953675,408,11,0,0.53,76.98,3.91,34.73
20190810,1953675,909,13,0,0.93,84.3,3.85,62.15
20190802,5066848,196,1,0,1.31,103.8,1.0,16.0
20190808,5066848,279,1,0,1.28,109.52,9.0,22.0
20190801,5066848,651,3,0,0.95,234.41,2.33,34.0
20190806,5066848,352,3,0,1.31,128.08,1.0,44.0
20190803,5066848,186,3,0,1.31,220.72,2.33,62.33
20190810,5066848,294,2,0,0.88,301.41,2.0,30.5
20190808,4673964,1118,10,0,1.35,214.29,2.3,38.2
20190806,4673964,5455,57,1,1.45,210.32,2.7,34.75
20190804,4673964,1934,23,0,1.38,203.76,2.57,29.35
20190803,4673964,1935,23,2,1.28,231.81,2.39,21.61
20190805,4673964,3195,53,0,1.48,190.17,2.68,30.34
20190810,4673964,981,9,0,1.77,198.09,2.0,43.0
20190802,4673964,1633,20,0,1.41,232.12,2.8,13.9
20190801,4673964,2983,35,2,1.34,234.65,4.11,36.09
20190809,4673964,2713,21,0,1.11,221.44,4.71,44.81
20190807,4673964,2147,17,0,1.43,207.54,2.41,31.12
20190801,2638742,1,1,0,0.32,21.73,4.0,4.0
20190808,4660076,23,1,0,0.51,146.11,4.0,111.0
20190809,4660076,24,1,0,0.09,69.43,7.0,1.0
20190810,4660076,67,1,0,0.66,146.12,2.0,22.0
20190807,4660076,23,1,0,0.6,144.85,1.0,3.0
20190801,4660076,10,1,0,0.66,148.41,1.0,24.0
20190805,4660076,29,2,0,0.66,145.02,1.0,2.5
20190804,4660076,28,1,0,0.66,145.99,1.0,46.0
20190805,368781,137,2,0,1.48,425.8,1.5,9.5
20190810,368781,85,2,0,2.27,467.18,4.0,1.5
20190804,368781,76,1,0,2.03,489.71,1.0,21.0
20190806,368781,83,1,0,1.98,481.3,3.0,0.0
20190807,368781,65,1,0,2.03,423.84,1.0,2.0
20190809,368781,110,1,0,2.27,423.95,2.0,14.0
20190808,368781,80,1,0,0.81,446.69,5.0,146.0
20190802,368781,172,3,0,1.63,449.16,1.0,12.0
20190808,1709833,5,1,0,0.24,28.44,4.0,18.0
20190807,1709833,11,1,0,0.39,59.8,22.0,12.0
20190804,2827107,1,1,0,0.23,44.03,1.0,55.0
20190803,3813312,0,1,0,0.19,49.82,1.0,22.0
20190804,56003,682,15,0,1.49,155.03,1.4,22.53
20190809,56003,901,11,0,1.42,190.97,1.64,16.73
20190810,56003,482,12,0,1.41,228.12,4.42,54.0
20190801,56003,285,5,0,1.18,356.77,2.8,62.8
20190802,56003,783,10,0,1.33,225.0,2.5,45.1
20190805,56003,607,10,0,1.64,170.74,2.5,42.0
20190803,56003,675,13,0,1.32,234.12,2.38,63.38
20190807,56003,809,8,0,1.55,164.15,1.75,22.13
20190806,56003,1067,12,0,1.45,212.1,5.67,39.92
20190808,56003,830,11,0,1.23,220.38,1.82,38.55
20190809,1941817,7,1,0,1.48,56.09,1.0,63.0
20190806,1941817,6,1,0,0.3,85.48,2.0,14.0
20190807,1941817,18,2,0,0.79,77.68,1.5,11.5
20190804,1941817,15,1,0,1.6,149.53,1.0,9.0
20190805,8193,508,6,0,0.8,107.55,1.17,51.83
20190801,8193,1858,45,1,0.95,109.01,2.64,48.58
20190809,8193,838,18,0,1.0,120.46,2.06,100.94
20190810,8193,279,15,0,1.03,108.55,1.13,21.0
20190803,8193,387,14,0,1.02,128.07,2.29,77.14
20190807,8193,775,34,0,1.04,118.92,2.03,56.97
20190808,8193,646,26,0,1.05,111.38,1.81,58.81
20190802,8193,806,30,0,1.09,108.27,2.47,31.1
20190804,8193,718,16,0,0.89,110.72,3.06,63.0
20190806,8193,638,23,0,0.97,99.41,2.74,33.65
20190804,105519,10,2,0,1.03,116.45,1.5,10.5
20190805,105519,11,3,0,0.59,63.9,1.0,57.0
20190803,417401,648,27,0,1.12,147.03,2.85,56.78
20190807,417401,2364,47,1,1.03,139.55,2.91,45.36
20190802,417401,613,29,0,1.08,158.23,3.59,36.31
20190810,417401,1382,30,1,0.94,143.91,3.63,43.13
20190806,417401,541,39,0,1.1,152.24,2.46,63.15
20190805,417401,1068,38,0,1.02,157.73,2.76,51.55
20190801,417401,853,34,0,1.09,148.03,3.5,63.41
20190804,417401,810,20,0,1.04,140.56,2.8,52.6
20190808,417401,806,42,0,1.12,136.73,3.12,41.55
20190809,417401,1006,31,0,1.07,153.76,2.19,39.32
20190803,929305,0,1,0,0.23,40.31,1.0,22.0
20190808,1502147,1,1,0,0.72,44.93,1.0,29.0
20190804,2437309,48,3,0,1.52,222.16,2.67,58.33
20190807,2437309,85,2,0,1.08,141.23,3.0,77.0
20190810,2437309,134,8,0,0.96,167.98,1.0,3.13
20190801,2437309,186,10,1,1.01,179.02,3.3,26.1
20190803,2437309,595,7,0,1.47,199.5,2.57,58.86
20190805,2437309,128,8,0,0.94,147.93,1.5,73.5
20190802,2437309,493,11,0,1.37,237.95,1.73,22.91
20190806,2437309,84,5,0,1.19,213.23,2.2,4.6
20190809,2437309,98,9,0,1.56,175.61,1.67,17.78
20190808,477926,21,1,0,1.02,145.16,8.0,163.0
20190802,477926,8,1,0,1.05,199.96,6.0,199.0
20190809,2438872,53,3,0,0.56,58.9,1.0,0.0
20190801,2438872,54,1,0,0.77,67.36,1.0,2.0
20190804,2438872,15,1,0,0.78,63.06,1.0,49.0
20190803,2438872,34,1,0,0.78,59.14,1.0,220.0
20190802,2438872,339,4,1,0.79,55.29,1.0,-1.0
20190805,2438872,98,2,1,0.8,72.26,1.5,7.5
20190807,2438872,49,1,1,0.78,49.11,1.0,0.0
20190810,2438872,0,1,0,0.09,58.92,1.0,-1.0
20190804,8840,135,7,0,1.74,283.89,1.71,87.29
20190801,8840,430,11,0,1.41,285.48,2.45,46.27
20190808,8840,1221,15,0,1.35,300.31,3.07,54.47
20190807,8840,433,8,0,1.71,271.73,2.13,44.0
20190806,8840,1006,13,0,1.56,309.95,1.77,22.62
20190802,8840,408,8,1,1.47,380.59,2.0,56.25
20190805,8840,520,13,0,1.61,310.85,1.54,19.77
20190803,8840,498,5,0,1.26,303.18,2.4,50.4
20190810,8840,699,18,0,1.42,259.19,1.44,8.28
20190809,8840,1350,18,0,1.47,347.44,2.22,44.67
20190803,109350,150,3,0,0.88,141.49,8.67,180.0
20190807,109350,166,5,0,1.09,87.06,5.8,111.8
20190801,109350,72,4,0,1.02,113.18,3.0,39.0
20190805,109350,186,8,0,1.03,71.07,4.25,46.0
20190809,109350,74,5,0,1.26,103.95,5.8,91.2
20190804,109350,67,4,0,1.14,84.64,2.0,36.5
20190808,109350,93,3,0,1.22,115.08,6.33,123.33
20190806,109350,69,3,0,0.46,68.15,5.0,55.0
20190802,109350,126,4,0,0.91,85.88,5.5,90.25
20190805,56340,92,2,0,1.04,170.9,1.5,12.0
20190802,56340,240,4,1,1.01,226.32,1.5,11.25
20190801,56340,76,1,0,1.54,162.58,3.0,4.0
20190807,56340,79,3,0,0.92,135.99,4.0,36.33
20190806,56340,57,1,0,1.48,127.38,2.0,17.0
20190803,56340,60,1,0,1.63,128.54,1.0,31.0
20190809,104877,7,2,0,1.25,140.78,1.0,66.5
20190806,104877,27,3,0,0.78,293.36,3.0,25.33
20190807,104877,4,2,0,0.22,142.52,16.0,218.0
20190805,104877,33,2,0,1.5,141.54,5.5,54.0
20190804,104877,48,6,0,1.04,198.31,2.67,48.83
20190801,1364388,1490,26,0,1.1,161.88,3.23,35.88
20190809,1364388,2320,39,0,1.4,185.03,2.38,33.72
20190803,1364388,1437,22,0,1.18,162.06,3.32,39.59
20190807,1364388,4736,47,0,0.93,152.81,3.19,18.43
20190805,1364388,3186,46,0,1.23,167.0,2.48,40.63
20190804,1364388,1370,35,1,1.25,152.97,2.09,29.77
20190808,1364388,1771,16,0,1.23,153.62,3.13,33.63
20190810,1364388,910,25,0,1.34,206.36,3.0,46.92
20190806,1364388,3311,39,1,1.25,157.79,2.95,19.36
20190802,1364388,2194,34,0,1.1,185.57,3.5,28.21
20190806,665626,457,9,0,1.18,133.43,2.44,99.89
20190807,665626,189,3,0,1.2,124.6,6.33,106.67
20190809,665626,186,2,0,0.72,223.58,2.5,181.5
20190803,665626,178,2,0,1.31,128.54,4.5,118.5
20190801,665626,167,2,0,1.34,125.59,10.5,161.0
20190804,665626,160,3,0,1.32,140.88,3.67,137.0
20190808,665626,309,6,0,1.25,151.76,5.33,162.17
20190802,665626,307,4,0,1.28,114.31,1.75,95.0
20190810,665626,175,6,0,1.09,237.79,2.83,216.83
20190805,665626,888,7,0,1.12,104.04,1.71,44.43
20190806,100951,8,3,0,1.07,109.1,2.67,30.67
20190802,100951,14,1,0,1.07,106.94,1.0,27.0
20190808,6321878,645,11,0,0.7,110.55,3.0,25.0
